Id,TURNO_MATRICULA,SITUACAO_CIVIL_ALUNO,SEXO_ALUNO,DATA_CADASTRO_REQUERIMENTO,MOTIVO_REQUERIMENTO,TURMA,AREA_TURMA
1183,Matutino,Solteiro(a),Masculino,2014-03-21,Outros Motivos,SUPERIOR DE TECNOLOGIA EM JOGOS DIGITAIS - MÓDULO 1,Informática
1184,Matutino,Solteiro(a),Masculino,2014-03-21,Motivo de Trabalho,SUPERIOR DE TECNOLOGIA EM JOGOS DIGITAIS - MÓDULO 1,Informática
1185,Matutino,Solteiro(a),Masculino,2014-03-20,Motivo de Trabalho,Curso Superior de Tecnologia em Design Gráfico - Módulo I,Design
1186,Matutino,Solteiro(a),Feminino,2014-03-18,Motivo de Estudo,SUPERIOR DE TECNOLOGIA EM DESIGN GRÁFICO - III MÓDULO,Design
1187,Noturno,Solteiro(a),Masculino,2014-03-18,Motivo de Viagens,Superior de Tecnologia em Gestão da Tecnologia da Informação - Módulo I,Informática
1188,Matutino,Solteiro(a),Masculino,2014-03-17,Outros Motivos,Superior de Tecnologia em Gestão da Tecnologia da Informação - Módulo I,Informática
1189,Matutino,Solteiro(a),Masculino,2014-03-15,Outros Motivos,SUPERIOR DE TECNOLOGIA EM JOGOS DIGITAIS - MÓDULO 1,Informática
1190,Matutino,Solteiro(a),Masculino,2014-03-14,Motivo de Trabalho,Superior de Tecnologia em Gestão da Tecnologia da Informação - Módulo I,Informática
1191,Matutino,Solteiro(a),Masculino,2014-03-14,Motivo de Trabalho,SUPERIOR DE TECNOLOGIA EM GESTÃO DA TECNOLOGIA DA INFORMAÇÃO - MÓDULO IV,Informática
1192,Noturno,Solteiro(a),Feminino,2014-03-13,Outros Motivos,CURSO SUPERIOR DE TECNOLOGIA EM SEGURANÇA DA INFORMAÇÃO - MÓDULO I,Informática
1193,Noturno,Solteiro(a),Masculino,2014-03-12,Outros Motivos,SUPERIOR DE TECNOLOGIA EM DESIGN GRÁFICO - III MÓDULO,Design
1194,Noturno,Solteiro(a),Masculino,2014-03-10,Motivo de Trabalho,CURSO SUPERIOR DE TECNOLOGIA EM GESTÃO AMBIENTAL - MÓDULO III,Meio Ambiente (Ambiente e Saúde)
1195,Noturno,Solteiro(a),Masculino,2014-03-10,Motivo de Trabalho,Superior de Tecnologia em Gestão da Tecnologia da Informação - Módulo I,Informática
1196,Matutino,Solteiro(a),Masculino,2014-03-08,Motivo de Trabalho,Curso Superior de Tecnologia em Design Gráfico - Módulo I,Design
1197,Noturno,Solteiro(a),Feminino,2014-03-06,Outros Motivos,Curso Superior de Tecnologia em Design Gráfico - Módulo I,Design
1198,Noturno,Solteiro(a),Feminino,2014-03-06,Motivo de Saúde,Superior de Tecnologia em Gestão Comercial - Módulo I,Gestäo
1199,Matutino,Casado(a),Masculino,2014-03-06,Motivo de Trabalho,SUPERIOR DE TECNOLOGIA EM GESTÃO DA TECNOLOGIA DA INFORMAÇÃO - MÓDULO III,Informática
1200,Matutino,Solteiro(a),Feminino,2014-03-06,Outros Motivos,SUPERIOR DE TECNOLOGIA EM JOGOS DIGITAIS - MÓDULO 1,Informática
1201,Matutino,Solteiro(a),Masculino,2014-03-06,Outros Motivos,Superior de Tecnologia em Produção Multimídia - Módulo 1,Design
1202,Matutino,Divorciado(a),Masculino,2014-02-28,Motivo de Trabalho,SUPERIOR DE TECNOLOGIA EM DESIGN GRÁFICO - III MÓDULO,Design
1203,Matutino,Solteiro(a),Masculino,2014-02-28,Outros Motivos,Superior de Tecnologia em Produção Multimídia - Módulo 1,Design
1204,Noturno,Solteiro(a),Masculino,2014-02-28,Outros Motivos,CURSO SUPERIOR DE TECNOLOGIA EM SEGURANÇA DA INFORMAÇÃO - MÓDULO I,Informática
1205,Matutino,Solteiro(a),Feminino,2014-02-26,Outros Motivos,Superior de Tecnologia em Gestão da Tecnologia da Informação - Módulo I,Informática
1206,Noturno,Solteiro(a),Masculino,2014-02-25,Motivo de Trabalho,Curso Superior de Tecnologia em Gestão Ambiental - Módulo I,Meio Ambiente (Ambiente e Saúde)
1207,Noturno,Solteiro(a),Masculino,2014-02-25,Outros Motivos,Superior de Tecnologia em Gestão da Tecnologia da Informação - Módulo I,Informática
1208,Matutino,Solteiro(a),Masculino,2014-02-25,Motivo de Trabalho,SUPERIOR DE TECNOLOGIA EM GESTÃO DA TECNOLOGIA DA INFORMAÇÃO - MÓDULO II,Informática
1209,Noturno,Solteiro(a),Masculino,2014-02-24,Motivo de Trabalho,Curso Superior de Tecnologia em Design Gráfico - Módulo I,Design
1210,Noturno,Solteiro(a),Feminino,2014-02-24,Motivo de Trabalho,Curso Superior de Tecnologia em Gestão Ambiental - Módulo I,Meio Ambiente (Ambiente e Saúde)
1211,Matutino,Solteiro(a),Feminino,2014-02-21,Outros Motivos,Superior de Tecnologia em Gestão da Tecnologia da Informação - Módulo I,Informática
1212,Matutino,Solteiro(a),Masculino,2014-02-21,Motivo de Trabalho,Superior de Tecnologia em Gestão da Tecnologia da Informação - Módulo I,Informática
1213,Noturno,Solteiro(a),Masculino,2014-02-21,Outros Motivos,CURSO SUPERIOR DE TECNOLOGIA EM SEGURANÇA DA INFORMAÇÃO - MÓDULO I,Informática
1214,Noturno,Solteiro(a),Feminino,2014-02-19,Motivo de Viagens,CURSO SUPERIOR DE TECNOLOGIA EM GESTÃO AMBIENTAL - MÓDULO III,Meio Ambiente (Ambiente e Saúde)
1215,Noturno,Viúvo(a),Masculino,2014-02-18,Outros Motivos,CURSO SUPERIOR DE TECNOLOGIA EM GESTÃO COMERCIAL - III MÓDULO,Gestäo
1216,Matutino,Solteiro(a),Feminino,2014-02-18,Outros Motivos,Superior de Tecnologia em Gestão da Tecnologia da Informação - Módulo I,Informática
1217,Noturno,Solteiro(a),Masculino,2014-02-18,Outros Motivos,CURSO SUPERIOR DE TECNOLOGIA EM SEGURANÇA DA INFORMAÇÃO - MÓDULO I,Informática
1218,Matutino,Solteiro(a),Masculino,2014-02-17,Motivo de Estudo,SUPERIOR DE TECNOLOGIA EM JOGOS DIGITAIS - MÓDULO 1,Informática
1219,Noturno,Solteiro(a),Masculino,2014-02-13,Transferência de Programação,Superior de Tecnologia em Gestão da Tecnologia da Informação - Módulo I,Informática
1220,Noturno,Solteiro(a),Masculino,2014-02-13,Transferência de Programação,Superior de Tecnologia em Gestão da Tecnologia da Informação - Módulo I,Informática
1221,Matutino,Solteiro(a),Masculino,2014-02-13,Motivo de Viagens,SUPERIOR DE TECNOLOGIA EM JOGOS DIGITAIS - MÓDULO 1,Informática
1222,Matutino,Solteiro(a),Masculino,2014-02-13,Outros Motivos,Superior de Tecnologia em Produção Multimídia - Módulo 1,Design
1223,Noturno,Solteiro(a),Masculino,2014-02-13,Motivo de Trabalho,CURSO SUPERIOR DE TECNOLOGIA EM SEGURANÇA DA INFORMAÇÃO - MÓDULO I,Informática
1224,Noturno,Solteiro(a),Masculino,2014-02-13,Outros Motivos,CURSO SUPERIOR DE TECNOLOGIA EM SEGURANÇA DA INFORMAÇÃO - MÓDULO II,Informática
1225,Noturno,Solteiro(a),Masculino,2014-02-12,Transferência de Programação,Superior de Tecnologia em Gestão da Tecnologia da Informação - Módulo I,Informática
1226,Noturno,Casado(a),Masculino,2014-02-10,Motivo de Trabalho,Superior de Tecnologia em Gestão da Tecnologia da Informação - Módulo I,Informática
1227,Matutino,Solteiro(a),Masculino,2014-02-10,Outros Motivos,Superior de Tecnologia em Produção Multimídia - Módulo 1,Design
1228,Noturno,Solteiro(a),Masculino,2014-02-10,Outros Motivos,CURSO SUPERIOR DE TECNOLOGIA EM SEGURANÇA DA INFORMAÇÃO - MÓDULO II,Informática
1229,Noturno,Solteiro(a),Masculino,2014-02-07,Transferência de Programação,Superior de Tecnologia em Gestão da Tecnologia da Informação - Módulo I,Informática
1230,Noturno,Solteiro(a),Masculino,2014-02-07,Motivo de Trabalho,CURSO SUPERIOR DE TECNOLOGIA EM SEGURANÇA DA INFORMAÇÃO - MÓDULO I,Informática
1231,Matutino,Solteiro(a),Feminino,2014-02-06,Motivo de Trabalho,SUPERIOR DE TECNOLOGIA EM JOGOS DIGITAIS - MÓDULO 1,Informática
1232,,Solteiro(a),Masculino,2014-02-05,Motivo de Estudo,PÓS GRADUAÇÃO LATO SENSU EM DESENVOLVIMENTO DE SOFTWARE,Informática
1233,,Casado(a),Masculino,2014-02-05,Outros Motivos,PÓS GRADUAÇÃO LATO SENSU EM DESENVOLVIMENTO DE SOFTWARE,Informática
1234,Matutino,Solteiro(a),Feminino,2014-02-05,Motivo de Trabalho,SUPERIOR DE TECNOLOGIA EM JOGOS DIGITAIS - MÓDULO 1,Informática
1235,Noturno,Solteiro(a),Masculino,2013-12-04,Outros Motivos,CURSO SUPERIOR DE TECNOLOGIA EM SEGURANÇA DA INFORMAÇÃO - MÓDULO I,Informática
